aiding_availability,channel_switches,completed,coverage_fraction,detection_latency_s,dwell_s,elapsed_s,false_alarms,max_cross_track_m,mean_altitude_m,mode_transitions,p95_position_error_m,path_length_m,path_overhead,policy,rms_cross_track_m,rms_position_error_m,safety_violations,scenario,seed,surfaced,surfacing_commanded,swath_coverage,terminal_error_m,waypoints_captured,waypoints_surveyed,waypoints_total
0.813977929584866,0,True,1.0,0.5000000000005898,4.0,190.29999999999347,2,0.245078462777494,3.000066042906671,3,0.13056480883136698,94.57386881460482,-0.034960522299950836,proposed,0.0813517855300622,0.0732986410208291,0,E2_dvl_short,20001003,False,False,1.0000220143022236,0.12599375463951323,8,8,8
0.7328083989501313,0,True,1.0,0.5000000000005898,4.0,190.49999999999346,2,0.24776092172773723,2.997184776496187,3,0.1535967376691583,94.7029314624077,-0.03364355650604378,proposed,0.07798838318748316,0.08905910805643841,0,E2_dvl_short,20001004,False,False,0.9990615921653957,0.16956115191068438,8,8,8
0.9293993677555321,0,True,1.0,0.5000000000005898,4.0,189.7999999999935,2,0.2360253832231365,2.998880307265317,3,0.09736770354634731,94.52954915780975,-0.035412763695818805,proposed,0.08281798034512658,0.05323111202433852,0,E2_dvl_short,20001005,False,False,0.999626769088439,0.011657881106555606,8,8,8
0.9000523286237572,0,True,1.0,0.5000000000005898,4.0,191.09999999999343,2,0.20326762456715564,2.9989378663000346,3,0.1146537871085414,94.93744380372257,-0.03125057343140236,proposed,0.06468086741209533,0.08360194152047443,0,E2_dvl_short,20001006,False,False,0.9996459554333449,0.09880212747050157,8,8,8
0.9212598425196851,0,True,1.0,0.5000000000005898,4.0,190.49999999999346,2,0.20949959373828264,2.998580032164212,3,0.10615150518874827,94.74134688551855,-0.0332515623926678,proposed,0.07851770568825762,0.06747504042789715,0,E2_dvl_short,20001007,False,False,0.9995266773880708,0.06790431663991688,8,8,8
0.37756714060031593,0,True,1.0,0.5000000000005898,4.0,189.8999999999935,2,0.40177583962356245,2.9989807179940975,3,0.23284071656052563,94.47439618152231,-0.03597554916813972,proposed,0.14995809635334684,0.1525501625127847,0,E2_dvl_short,20001008,False,False,0.9996602393313658,0.0841555528647592,8,8,8
0.9611344537815126,0,True,1.0,0.5000000000005898,4.0,190.39999999999347,2,0.231467061056021,2.9982915720318406,3,0.08898499571951589,94.54270233274843,-0.03527854762501603,proposed,0.08223560630654864,0.058723675389534234,0,E2_dvl_short,20001009,False,False,0.9994305240106135,0.029316477917065594,8,8,8
0.7593945720250522,0,True,1.0,0.5000000000003055,4.0,191.5999999999934,2,0.23522520634105826,2.9989820626511943,3,0.2630604159399392,94.85752350977799,-0.0320660866349185,proposed,0.113041868692976,0.12378739418378633,0,E3_dvl_long,20001000,False,False,0.999660687550398,0.3347570814612524,8,8,8
0.8812761506276151,0,True,1.0,0.5000000000003055,4.0,191.19999999999342,2,0.19291975375258064,3.00103465579411,3,0.13935892168473796,94.78499677262289,-0.03280615538139908,proposed,0.0873430179002351,0.0802082084247511,0,E3_dvl_long,20001001,False,False,1.0003448852647032,0.16768989930963657,8,8,8
0.9785340314136126,0,True,1.0,0.5000000000003055,4.0,190.99999999999343,2,0.1893623987891626,2.998421234752715,3,0.08231641997107016,94.7892421838492,-0.0327628348586817,proposed,0.06629309135718363,0.05792379779482409,0,E3_dvl_long,20001002,False,False,0.9994737449175717,0.04349490028662958,8,8,8
