scenario,policy,seed,mode_transitions,channel_switches,detection_latency_s,false_alarms,surfacing_commanded,surfaced,completed,waypoints_captured,waypoints_surveyed,waypoints_total,coverage_fraction,elapsed_s,rms_cross_track_m,max_cross_track_m,safety_violations,path_length_m,path_overhead,mean_altitude_m,swath_coverage,terminal_error_m,aiding_availability,rms_position_error_m,p95_position_error_m
E10_current_steady,ablation_a1,20001003,1,0,,1,False,False,True,8,8,8,1.0,190.09999999999349,0.0664660158387378,0.23965476360310145,0,94.52146784607835,-0.03549522606042499,3.0000820174850262,1.0000273391616754,0.11390616736599793,0.6801683324566018,0.11110427793162347,0.24465647275961233
E10_current_steady,ablation_a2,20001003,1,0,,1,False,False,True,8,8,8,1.0,190.09999999999349,0.0664660158387378,0.23965476360310145,0,94.52146784607835,-0.03549522606042499,3.0000820174850262,1.0000273391616754,0.11390616736599793,0.6801683324566018,0.11110427793162347,0.24465647275961233
E10_current_steady,covariance_only,20001003,0,0,,0,False,False,True,8,8,8,1.0,189.9999999999935,0.1039324655076057,0.28505690857925536,0,94.43957251484345,-0.03633089270567913,3.0001207010399518,1.0000402336799838,0.10632705466393604,0.9989473684210526,0.09714123760584714,0.1837291324515866
E10_current_steady,dead_reckoning,20001003,0,0,,0,False,False,True,8,8,8,1.0,189.9999999999935,0.20317818751408365,0.4287292336955648,0,94.43864528933902,-0.036340354190418145,3.0001275568722665,1.0000425189574222,0.20476938455687946,0.0005263157894736842,0.19319947321798964,0.2796787947050516
E10_current_steady,fixed,20001003,0,1,,0,False,False,True,8,8,8,1.0,379.70000000001784,0.11115456498911705,0.30342788954968647,0,94.19236365897027,-0.038853432051323855,3.000239375357064,1.000079791785688,0.10763545191800827,0.7421648670002634,0.07380390713812202,0.1246715761449813
E10_current_steady,oracle,20001003,0,1,,0,False,False,True,8,8,8,1.0,190.29999999999347,0.06187371674368977,0.2653814571691857,0,94.79844643890947,-0.032668913888678874,2.013918748513418,0.6713062495044726,0.1466347779207585,0.4997372569626905,0.12626714309179204,0.2684745202668297
E10_current_steady,proposed,20001003,1,0,,1,False,False,True,8,8,8,1.0,190.09999999999349,0.0664660158387378,0.23965476360310145,0,94.52146784607835,-0.03549522606042499,3.0000820174850262,1.0000273391616754,0.11390616736599793,0.6801683324566018,0.11110427793162347,0.24465647275961233
E10_current_steady,residual_only,20001003,0,0,,0,False,False,True,8,8,8,1.0,190.09999999999349,0.0664660158387378,0.23965476360310145,0,94.52146784607835,-0.03549522606042499,3.0000820174850262,1.0000273391616754,0.11390616736599793,0.6801683324566018,0.11110427793162347,0.24465647275961233
E10_current_steady,ablation_a1,20001004,1,0,,1,False,False,True,8,8,8,1.0,190.59999999999346,0.07273465335764442,0.24275063811249353,0,94.58181499444825,-0.034879438832160714,2.9983892737808095,0.9994630912602699,0.157113853050031,0.6327387198321092,0.12300157586097851,0.2629669763015534
E10_current_steady,ablation_a2,20001004,1,0,,1,False,False,True,8,8,8,1.0,190.59999999999346,0.07273465335764442,0.24275063811249353,0,94.58181499444825,-0.034879438832160714,2.9983892737808095,0.9994630912602699,0.157113853050031,0.6327387198321092,0.12300157586097851,0.2629669763015534
