scenario,policy,seed,mode_transitions,channel_switches,detection_latency_s,false_alarms,surfacing_commanded,surfaced,completed,waypoints_captured,waypoints_surveyed,waypoints_total,coverage_fraction,elapsed_s,rms_cross_track_m,max_cross_track_m,safety_violations,path_length_m,path_overhead,mean_altitude_m,acoustic_infrastructure_cost,swath_coverage,terminal_error_m,aiding_availability,rms_position_error_m,p95_position_error_m
E10_current_steady,proposed,20801003,1,0,,1,False,False,True,8,8,8,1.0,191.19999999999342,0.057995182436379515,0.17799510541939867,0,94.9361991089442,-0.03126327439852861,3.000065854149175,0.05000000000000001,1.0000219513830584,0.06185812864938221,0.9555439330543933,0.07265596314358244,0.08514227107532862
E10_current_steady,residual_only,20801003,0,0,,0,False,False,True,8,8,8,1.0,191.19999999999342,0.057995182436379515,0.17799510541939867,0,94.9361991089442,-0.03126327439852861,3.000065854149175,0.05000000000000001,1.0000219513830584,0.06185812864938221,0.9555439330543933,0.07265596314358244,0.08514227107532862
E10_current_steady,ablation_a1,20801004,1,0,,1,False,False,True,8,8,8,1.0,189.6999999999935,0.07252061641083876,0.24359038237335717,0,94.4932214276993,-0.03578345481939493,3.000391273813942,0.05,1.0001304246046474,0.125720156668277,0.6241433842909858,0.11660106862020671,0.1872710436716636
E10_current_steady,ablation_a2,20801004,1,0,,1,False,False,True,8,8,8,1.0,189.6999999999935,0.07252061641083876,0.24359038237335717,0,94.4932214276993,-0.03578345481939493,3.000391273813942,0.05,1.0001304246046474,0.125720156668277,0.6241433842909858,0.11660106862020671,0.1872710436716636
E10_current_steady,covariance_only,20801004,0,0,,0,False,False,True,8,8,8,1.0,189.9999999999935,0.07613303673953631,0.26767504967174727,0,94.65439679714667,-0.03413880819238091,3.0003491874702193,0.05,1.0001163958234065,0.1970123817800306,1.0,0.1549405867296915,0.23526833871590994
E10_current_steady,dead_reckoning,20801004,0,0,,0,False,False,True,8,8,8,1.0,190.29999999999347,0.09078678651978025,0.4043017069440715,0,94.80729431523655,-0.032578629436361806,3.000363859671244,0.05,1.0001212865570814,0.3409174879356754,0.0005254860746190226,0.26015915185689115,0.41021125224253463
E10_current_steady,fixed,20801004,0,1,,0,False,False,True,8,8,8,1.0,378.40000000001754,0.07030564165467988,0.26409436902070205,0,95.28256488406718,-0.02772892975441643,1.0204806620995603,0.14997357293868915,0.34016022069985347,0.01782600437099759,1.0,0.02666169718147628,0.0322219919194762
E10_current_steady,oracle,20801004,1,0,,1,False,False,True,8,8,8,1.0,189.6999999999935,0.07252061641083876,0.24359038237335717,0,94.4932214276993,-0.03578345481939493,3.000391273813942,0.05,1.0001304246046474,0.125720156668277,0.6241433842909858,0.11660106862020671,0.1872710436716636
E10_current_steady,proposed,20801004,1,0,,1,False,False,True,8,8,8,1.0,189.6999999999935,0.07252061641083876,0.24359038237335717,0,94.4932214276993,-0.03578345481939493,3.000391273813942,0.05,1.0001304246046474,0.125720156668277,0.6241433842909858,0.11660106862020671,0.1872710436716636
E10_current_steady,residual_only,20801004,0,0,,0,False,False,True,8,8,8,1.0,189.6999999999935,0.07252061641083876,0.24359038237335717,0,94.4932214276993,-0.03578345481939493,3.000391273813942,0.05,1.0001304246046474,0.125720156668277,0.6241433842909858,0.11660106862020671,0.1872710436716636
E10_current_steady,ablation_a1,20801005,1,0,,1,False,False,True,8,8,8,1.0,191.89999999999338,0.1125776702013117,0.3567434302872936,0,95.20958207946606,-0.02847365225034637,3.000100580662779,0.05000000000000001,1.000033526887593,0.2820978557469243,0.40594059405940597,0.15783438743836944,0.260894600855467
E10_current_steady,ablation_a2,20801005,1,0,,1,False,False,True,8,8,8,1.0,191.89999999999338,0.1125776702013117,0.3567434302872936,0,95.20958207946606,-0.02847365225034637,3.000100580662779,0.05000000000000001,1.000033526887593,0.2820978557469243,0.40594059405940597,0.15783438743836944,0.260894600855467
E10_current_steady,covariance_only,20801005,0,0,,0,False,False,True,8,8,8,1.0,191.89999999999338,0.10166315694005543,0.2852778824040314,0,95.20626645424306,-0.02850748516078505,3.0001028139817323,0.05000000000000001,1.000034271327244,0.19041004741581102,1.0,0.14239969197312327,0.2464589207475142
E10_current_steady,dead_reckoning,20801005,0,0,,0,False,False,True,8,8,8,1.0,191.7999999999934,0.2601875121194679,0.5069301327834217,0,95.15531034987964,-0.029027445409391395,3.000108930607026,0.05000000000000001,1.000036310202342,0.23179418222992726,0.0005213764337851929,0.2832993315962921,0.41938526110225793
E10_current_steady,fixed,20801005,0,1,,0,False,False,True,8,8,8,1.0,381.8000000000183,0.10979468216986692,0.27757724785033133,0,95.51597499450438,-0.02534719393362883,1.0204552532004587,0.14997380827658457,0.34015175106681955,0.020998556975359208,1.0,0.030593017603632793,0.03575788718021489
E10_current_steady,oracle,20801005,1,0,,1,False,False,True,8,8,8,1.0,191.89999999999338,0.1125776702013117,0.3567434302872936,0,95.20958207946606,-0.02847365225034637,3.000100580662779,0.05000000000000001,1.000033526887593,0.2820978557469243,0.40594059405940597,0.15783438743836944,0.260894600855467
